shop_id,mean_target,std_target,cv_target,iqr_target,mean_abs_chg,std_chg,spike_rate,corr_lag1,corr_lag4,corr_lag12,corr_lag52,ema_gap,weekly_strength,monthly_strength,yearly_strength,promo_rate,promo_lift,holiday_lift,closed_rate,mean_target_open,cluster
508,5575.090233545648,3166.0926134780457,0.567899797183475,10406.7,3046.696390658174,4474.934410017955,0.1326963906581741,0.0005846907931268,-6.740459745423954e-05,-0.0983339422958765,0.0106959721354433,529.5413789808917,19161455.39506409,18749039.6643986,0.0106959721354433,0.3821656050955414,3803.961254295533,1170.9873971350198,0.1762208067940552,6767.6997422680415,4
509,5078.210191082802,2853.675398108662,0.5619451125827152,9330.399999999996,2637.892781316348,3847.6887947872874,0.1231422505307855,0.0918928174749965,-0.095993127385546,-0.1615351294436032,-0.076910502772829,503.2163951167729,15883979.855533307,15668653.81493935,0.076910502772829,0.3821656050955414,3928.013802978236,174.05096951375526,0.1709129511677282,6125.062740076824,0
510,6778.407643312102,3747.800069332204,0.552902726715921,12060.949999999995,3588.3184713375795,5122.759627561836,0.1220806794055201,0.0664425407719499,-0.1090399364040941,-0.1891482872633022,-0.0963601647754505,633.8519200636943,27703995.54773979,27308223.47041271,0.0963601647754505,0.3821656050955414,4721.708676975944,1618.8755257543437,0.173036093418259,8196.739409499358,0
511,4712.589171974522,2248.174179967948,0.4770571118018612,7150.599999999997,2265.0318471337578,3485.500435848251,0.1496815286624203,-0.2003141395424368,-0.0399349656597675,-0.1211330138036482,-0.0031083791057299,325.8423917197453,12959783.018778885,12675075.754539162,0.0031083791057299,0.3821656050955414,2015.4713058419245,-58.8462502529419,0.167728237791932,5662.320153061224,0
513,15129.942675159236,7426.948520070066,0.4908775055554547,23879.9,7228.536093418259,11164.204698650386,0.1422505307855626,-0.1276315407516171,-0.0515489125437622,-0.1040706366209071,-0.0300992616242244,1154.7874187898087,136146517.50586358,133605782.3402385,0.0300992616242244,0.3821656050955414,7782.01449026346,2474.1929989401438,0.167728237791932,18179.089285714286,1
515,7490.765392781316,3890.6204350952394,0.519388904947571,12253.649999999998,4007.814225053079,5921.336915736484,0.2526539278131635,-0.1573034996691902,0.0099136636831536,-0.1057700554912381,0.0190196383154484,623.8527363057325,33486504.727476045,32691733.73940649,0.0190196383154484,0.3821656050955414,3527.920647193584,868.7508381590978,0.173036093418259,9058.152759948653,4
516,4861.790870488323,2769.931747357238,0.5697348612013187,9107.65,2546.4097664543524,3758.379934996292,0.1358811040339702,0.0805680104813477,-0.0548090281145918,-0.0866351985777516,-0.0604619642283456,484.3702485138004,14639724.812083803,14260844.208160693,0.0604619642283456,0.3821656050955414,3636.444100801833,767.2415726912523,0.173036093418259,5879.084724005134,0
517,4804.130573248408,3024.113771506873,0.629482010276123,9375.9,2568.80042462845,3855.879332812545,0.1210191082802547,0.1878059733541448,0.0102887182026908,-0.113401700234211,-0.0137368627855996,500.02838072504585,14974168.17778815,15305855.816211384,0.0137368627855996,0.3821656050955414,3718.440664375716,59.86541641013628,0.1942675159235669,5962.438735177866,3
519,4416.30042462845,2399.290893290518,0.5432807241479939,7951.549999999998,2349.124203821656,3526.3659890922336,0.1878980891719745,-0.0798775354398054,0.0425147549072619,-0.0461678766663398,0.0123920569221751,394.3814025902336,11696663.279988814,11473320.38761162,0.0123920569221751,0.3821656050955414,2517.488917525773,831.6224246367374,0.167728237791932,5306.320153061224,2
520,3220.668789808917,1693.2324426517705,0.5257393891243598,5518.149999999999,1636.5106157112527,2366.099883004132,0.1199575371549893,0.0246938457148159,-0.0464691870927578,-0.1569016415195871,-0.0402450985111729,264.5534347133758,6021633.852107617,5994014.142025774,0.0402450985111729,0.3821656050955414,1916.0170103092785,952.9385286392444,0.167728237791932,3869.732142857143,0
521,4284.511677282378,2294.2618605960624,0.5354780271052526,7325.799999999999,2313.076433121019,3339.9570125163823,0.1783439490445859,-0.0598951835969479,-0.0362803354937533,-0.1167262761088318,-0.0203325898234054,393.4893412951168,10960343.58385542,10753154.047576431,0.0203325898234054,0.3821656050955414,2574.1471649484542,847.5244444444443,0.173036093418259,5181.014120667523,2
523,12925.684713375796,6566.923279717847,0.5080522560181427,21824.899999999998,6515.240976645436,10067.414796332732,0.1942675159235669,-0.172810686676687,0.0595861686357545,-0.0046572023928311,0.0306900342596612,890.9536410828025,101231614.09243196,100468018.64127296,0.0306900342596612,0.3821656050955414,5032.706500572738,2062.240166269534,0.167728237791932,15530.605867346938,1
524,7211.498938428875,3315.455279507375,0.4597456516813892,11962.7,3085.8099787685774,4687.145709358677,0.1295116772823779,0.001923396938793,-0.0032546106883043,-0.1140815326059692,-2.8441692979258165e-05,519.0391809978769,28802637.15317748,28246903.068691425,2.8441692979258165e-05,0.3821656050955414,3604.549971363115,1184.1238102122934,0.0647558386411889,7710.819523269012,4
525,8505.79617834395,4137.144594682107,0.4863912216388429,13188.499999999998,4243.8991507431,6433.474723763746,0.2101910828025477,-0.2065501185328192,-0.0108528676754023,-0.0921418481867756,0.0083125979299166,635.439451804671,43014513.39971015,42550104.219897024,0.0083125979299166,0.3821656050955414,3919.291781214203,1142.854033088539,0.1687898089171974,10233.026819923372,4
526,8824.671974522293,4961.696121206183,0.5622527539798466,16405.1,4333.1847133757965,6459.342744107477,0.1210191082802547,0.1538356098548507,-0.1386251601023538,-0.1326317058405475,-0.1023904415900442,894.9377807855626,48686126.28606047,47404702.33129793,0.1023904415900442,0.3821656050955414,6993.702978235968,1426.3214139463016,0.1698513800424628,10630.231457800512,0
527,8899.995753715499,4504.672207863827,0.5061431861332191,14254.249999999998,4467.423566878981,6757.577215105636,0.1794055201698513,-0.1242156198999168,-0.0035267657347204,-0.1311656254052651,0.0084895710413456,713.1202408704883,46269480.24674424,45463138.41343416,0.0084895710413456,0.3821656050955414,4490.184392898052,1371.7191100274304,0.1709129511677282,10734.693982074265,4
528,8852.188959660298,4831.448188994534,0.5457913529033105,15908.24999999999,4567.953290870489,6782.229989911574,0.1295116772823779,0.015726893302252,-0.0554680103968741,-0.1200518991799239,-0.0319991039887818,846.3107302547771,47866162.36215053,47400102.23582044,0.0319991039887818,0.3821656050955414,6428.556414662085,1665.0365132581535,0.173036093418259,10704.444159178434,0
529,6511.513800424628,3395.6754086161945,0.5214878616817594,11124.599999999997,3286.727176220807,4879.081907968459,0.1411889596602972,-0.0316420914385876,-0.0117713978030074,-0.1189011585015445,0.0001280297197998,560.836783864119,24940880.24729017,24496377.26841605,0.0001280297197998,0.3821656050955414,3923.021907216495,982.5282054989276,0.167728237791932,7823.783163265306,0
530,4457.215498938429,2037.5786241465307,0.4571415997666429,6330.199999999999,1041.6104033970275,1660.9079058843747,0.1698513800424628,0.6661302965999004,0.679137951387609,0.5699165540920142,0.3861985734987841,201.8223765392781,11018908.713695245,11426904.502573794,0.3861985734987841,0.3821656050955414,751.7810137457045,2052.9794693848044,0.0382165605095541,4634.323399558499,5
531,4079.742038216561,2020.530299999228,0.4952593278145678,6562.0,1944.3779193205944,2935.672978448716,0.1242038216560509,-0.0534496639713198,-0.060439268237975,-0.125688297260047,-0.0372654621366672,298.36632600849254,9759500.935138917,9506616.496286727,0.0372654621366672,0.3821656050955414,1960.0400916380304,458.1798495066482,0.167728237791932,4901.934948979592,0
532,9009.660297239916,4481.483298890082,0.4974086869585485,13991.499999999998,4478.508492569003,6804.323627699168,0.1454352441613588,-0.1502997829238692,-0.0518612310849517,-0.1156681469882934,-0.02936021653638,660.5827421443737,48218840.52043428,47072243.00627912,0.02936021653638,0.3821656050955414,4248.101202749141,942.357086254191,0.173036093418259,10894.865211810013,0
533,7967.671974522293,4365.927991143132,0.5479552878878324,13928.449999999995,4218.23779193206,6128.043249190681,0.1242038216560509,0.0150415811428689,-0.022128835582843,-0.1289120233421819,-0.0012312188199478,687.8478972399151,38368603.5305582,37393570.41653666,0.0012312188199478,0.3821656050955414,5136.858762886598,1359.6727220559897,0.1751592356687898,9659.648648648648,0
535,6711.450106157113,3708.713813154084,0.552595006137213,12042.749999999998,3487.3832271762208,5023.964853029853,0.1188959660297239,0.0839022787683093,-0.1452803570991515,-0.1740212808073467,-0.1221813529439925,640.3723508492569,27636082.03278312,27151409.065084577,0.1221813529439925,0.3821656050955414,4813.46156930126,1315.910850350503,0.173036093418259,8115.771501925546,0
536,6883.328025477707,3861.5606682423895,0.5610019823824091,12674.75,3784.902335456476,5273.795281138346,0.1273885350318471,0.067083298900816,-0.0225417561436676,-0.2580959545491678,-0.0362426492280681,639.1285814225052,29298247.67590177,28725893.312174127,0.0362426492280681,0.3821656050955414,4809.064261168384,1577.7583815909784,0.173036093418259,8323.613607188703,0
537,4602.759023354564,2448.133875673096,0.5318839988622677,7982.799999999999,2330.1337579617834,3462.620970095566,0.1316348195329087,0.000458755409201,-0.0498575424302544,-0.0815139524066373,-0.0022522509819862,389.111281104034,12666603.674953409,12270684.50318281,0.0022522509819862,0.3821656050955414,2792.980326460481,577.7745542484727,0.1751592356687898,5580.178893178893,0
538,3211.756900212314,1749.0094647209528,0.5445647097576934,5719.799999999999,1628.615711252654,2376.083624680049,0.1104033970276008,0.0784970107460163,-0.1491119365386973,-0.2014666547860248,-0.1173792969992108,291.5587609341826,6281973.482428097,6142220.298880365,0.1173792969992108,0.3821656050955414,2230.15764604811,476.97865008795407,0.167728237791932,3859.0242346938776,0
541,5557.869426751592,3120.127854906993,0.5613891969695346,10493.8,2943.063694267516,4458.187060221831,0.1411889596602972,-0.0197568049004141,-0.0008603237632607,-0.0464468759345453,-0.0373545697533386,507.09083280254777,18575570.13316164,18055146.218897507,0.0373545697533386,0.3821656050955414,3541.5909221076745,1017.0226302956416,0.173036093418259,6720.812580231065,0
543,2313.4681528662422,1540.8736865495268,0.6660449092305144,4809.0,1245.4575371549895,1893.2658308366904,0.1390658174097664,0.2458622004680141,-0.1510574681493866,-0.0562107863688744,-0.1093065331474634,313.2128639596603,3673266.782788276,3640505.0748432735,0.1093065331474634,0.3821656050955414,2433.565034364261,208.5896013337297,0.1709129511677282,2790.3802816901407,3
544,11670.604033970276,6556.42907163788,0.5617900369159923,21385.8,5953.592356687898,8834.479393585996,0.1146496815286624,0.0932259156083959,-0.1233126748355682,-0.1419264589341243,-0.0991939486058145,1138.7470751592357,85400338.82128157,83411948.57383822,0.0991939486058145,0.3821656050955414,8743.041122565863,1241.6284506191496,0.1719745222929936,14094.498717948718,1
545,8794.973460721869,4874.863007458166,0.5542783077942081,16164.55,4425.904458598726,6636.880577701875,0.1305732484076433,0.0738610856155504,-0.1097736231345772,-0.1074634614873755,-0.0935985817329379,867.1593175159236,47300310.68840304,46767858.99886758,0.0935985817329379,0.3821656050955414,6725.573167239404,1709.4925022858897,0.173036093418259,10635.2567394095,0
546,11386.754777070064,5544.7192106283865,0.486944640391049,17858.1,5326.93736730361,8191.911211790819,0.1178343949044586,-0.0891361152977694,-0.0960935254815325,-0.1180615724595685,-0.0340899376405448,836.4221693205945,76868528.76441376,75003731.19197331,0.0340899376405448,0.3821656050955414,5911.5188430698745,1904.0910498583107,0.167728237791932,13681.53443877551,1
548,4135.968152866242,2471.7982033687604,0.597634728173175,7665.4,2221.611464968153,3303.246868009418,0.1390658174097664,0.1082891081280463,0.0043851911731388,-0.127586735943416,-0.0011467529088666,426.998797417516,11314818.505118836,11251730.324656865,0.0011467529088666,0.3821656050955414,2868.664547537228,-83.99622294319852,0.1836518046709129,5066.426527958388,0
549,3864.00212314225,1927.6937953814472,0.4988852835605948,6180.049999999998,1938.0180467091293,2757.4885811688027,0.1231422505307855,-0.0218884181096969,-0.0455037676118775,-0.1917969836014537,-0.0076116594354886,299.9121805095541,8974287.64352992,8707152.816237768,0.0076116594354886,0.3821656050955414,2134.140005727377,473.33011321447975,0.167728237791932,4642.716836734694,0
550,4952.657112526539,2611.5530247561537,0.5273034181234884,8334.449999999997,2679.4097664543524,3971.921723549068,0.2303609341825902,-0.1546173201301882,0.0467114581709645,-0.0234679645180476,0.0845306280636788,408.7519024416136,15137253.54172884,14557494.94374912,0.0845306280636788,0.3821656050955414,2483.2680985108814,22.131055569774617,0.1709129511677282,5973.627400768246,4
551,5459.185774946922,2865.9303624090167,0.5249739576616455,9472.149999999998,2744.6868365180467,4018.556126160984,0.1231422505307855,0.0146596274973472,-0.0673857710400414,-0.2085487831922172,-0.0629068515326822,447.0089489384289,18104727.85206409,17928082.400901187,0.0629068515326822,0.3821656050955414,3128.225544100802,989.2559579748904,0.167728237791932,6559.378826530612,0
552,6402.099787685775,4062.558411203713,0.6345665555515617,13220.8,3420.6698513800425,5152.70287826922,0.1210191082802547,0.1965429254403955,-0.1394407698684221,-0.0903194340416384,-0.111055741224151,796.1233212314224,27148923.927178964,26774117.70439573,0.111055741224151,0.3821656050955414,6264.062056128293,313.29670648948195,0.1709129511677282,7721.866837387965,0
553,5805.722929936306,3241.647348670113,0.5583537807835626,10555.6,3648.129511677282,5233.187398240172,0.2590233545647558,-0.3019192785775491,0.028676969385868,-0.0337475936073362,0.0569452766513345,462.2700063694268,20502165.88040749,20073554.59209259,0.0569452766513345,0.3821656050955414,1827.299914089347,465.4202483911959,0.1751592356687898,7038.598455598456,4
554,3729.4214437367305,1887.8358552739296,0.506200729321756,6028.0,1796.059447983015,2696.2597354519594,0.1295116772823779,-0.0186481765224144,-0.0341556879125511,-0.0584601980391574,0.0147856063107166,268.82716220806793,8188417.168122126,8015543.470304231,0.0147856063107166,0.3821656050955414,1797.696219931272,616.2207108246521,0.167728237791932,4481.014030612245,2
556,5967.053078556263,3176.112620258184,0.5322749065430424,10540.55,2993.748407643312,4454.99051940303,0.1231422505307855,0.0175554442567316,-0.0745528849004375,-0.1251045043681128,-0.0312650200493555,523.0835365180467,22017948.97849101,21596475.728415366,0.0312650200493555,0.3821656050955414,3986.70698739977,1166.8687507986497,0.1687898089171974,7178.753512132823,0
557,3619.9957537154983,2039.455507022748,0.5633861598777019,6831.149999999999,1960.972399150743,2910.052525269423,0.1475583864118896,-0.0168993219871936,-0.0818759823159676,-0.0118147458528029,-0.0890614537703949,347.7949861358811,8312761.500446099,8012693.03082452,0.0890614537703949,0.3821656050955414,2464.2414662084766,540.7220816824138,0.1740976645435244,4383.079691516709,0
558,2697.829087048832,1378.3409059483952,0.5109074225844534,4425.9,1323.8980891719746,1961.213491420713,0.1422505307855626,-0.0112498610278599,-0.0748248226358557,-0.1176256188649171,-0.0457135693244664,233.10627700636945,4348285.495618314,4284297.321001731,0.0457135693244664,0.3821656050955414,1684.456815578465,503.12697780873714,0.167728237791932,3241.5242346938776,0
559,4871.24203821656,3073.0639815435416,0.6308584046539762,9770.549999999996,2670.308917197452,3881.8927293254046,0.113588110403397,0.2016991660527014,-0.2041451879253517,-0.2126041896523554,-0.1732439204375242,571.2924213375796,15959011.314438686,15682865.365251755,0.1732439204375242,0.3821656050955414,4386.29255441008,1799.2360649686234,0.1719745222929936,5882.961538461538,0
560,10794.910828025477,6246.695959694918,0.5786704548683007,19215.199999999997,5564.901273885351,8762.250855933396,0.227176220806794,0.0168664864117434,0.1441531074257611,0.0770741454075367,0.1246881633470067,898.6775168543354,74065436.578337,72091438.56027369,0.1246881633470067,0.3821656050955414,5534.088602520045,1639.8733735727656,0.2070063694267516,13612.859437751003,1
561,5717.485138004246,3090.0716318561376,0.5404599324230692,10039.049999999996,2980.408704883227,4299.955336866005,0.1252653927813163,0.0325672907415809,-0.0797017054279615,-0.1817003565067819,-0.0686718314807375,521.3511814225053,19619968.869371694,19325130.206026696,0.0686718314807375,0.3821656050955414,3893.178951890034,1356.3789850655285,0.173036093418259,6913.826700898588,0
562,17969.55626326964,2931.92759864498,0.1631608235354578,9658.149999999996,2495.5530785562632,3329.847874474322,0.1772823779193205,0.3629938473248976,0.178182771686832,0.0186689720566639,0.0202394170240301,561.8552765392782,157434283.61554807,153176509.64971587,0.0202394170240301,0.3821656050955414,3420.494730813287,-626.4069661938556,0.0,17969.55626326964,5
563,4541.900212314225,2420.5011321487164,0.53292697295577,7901.299999999999,2444.1167728237792,3625.90301588962,0.1687898089171974,-0.1201202163574296,-0.0150295054887687,-0.0593029307461745,-0.0315373168222272,372.3241795116772,12486483.935092656,12229508.528062696,0.0315373168222272,0.3821656050955414,2320.789662084765,592.640048765621,0.1762208067940552,5513.492268041237,0
564,4571.552016985138,2359.758962310166,0.5161833340245364,7707.349999999998,2395.584925690021,3561.128066121409,0.1571125265392781,-0.1366608539695288,-0.0016700807435211,-0.0885386103479505,0.0297505940419874,371.2566180467092,12293525.527574817,12118430.221048491,0.0297505940419874,0.3821656050955414,2340.4477090492555,794.9589759219753,0.173036093418259,5528.115532734275,2
565,5488.077494692145,2997.3522618572674,0.5461570584981777,9938.599999999997,2846.0063694267515,4185.373040504343,0.1295116772823779,0.0262687199611639,-0.0816397967616467,-0.1087119862555067,-0.0712252201964095,510.4548872611465,18286340.643460453,17992932.213379625,0.0712252201964095,0.3821656050955414,3858.019186712485,953.5763639134412,0.173036093418259,6636.4172015404365,0
566,4081.992569002123,2170.645295746111,0.5317612069404091,7035.799999999996,2064.332271762208,2962.9490290175604,0.1199575371549893,0.0688593531029813,-0.0342261046666746,-0.1591940314051846,0.0198177541638903,356.3920932059448,10154944.713057447,9897853.446245642,0.0198177541638903,0.3821656050955414,2733.0888888888885,682.2176029761863,0.167728237791932,4904.639030612245,2
567,4334.535031847134,2464.1314551395662,0.568488069992828,7996.0999999999985,2326.7547770700635,3347.1227929629918,0.1167728237791932,0.0769039865138867,-0.1313233450918814,-0.1538857711498342,-0.1140596476049894,434.9688877919321,11964169.7813672,11786596.482512372,0.1140596476049894,0.3821656050955414,3314.153951890034,867.9696281621455,0.173036093418259,5241.504492939666,0
568,4043.869426751593,2118.15974831529,0.5237952872016927,6896.899999999997,2234.417197452229,3285.725664554473,0.2377919320594479,-0.2018222578289845,0.0546107031037032,-0.0435408018849362,0.0942795376463453,315.90027324840764,9854836.50668454,9572811.5993172,0.0942795376463453,0.3821656050955414,1730.5024054982823,-23.497049606729437,0.1709129511677282,4877.496798975672,2
569,3761.498938428874,1895.730209189853,0.5039826515218133,5915.75,1816.4225053078555,2657.394744055372,0.1072186836518046,0.0194131662324518,-0.1655299254622403,-0.2228490411107624,-0.1183490790039863,301.541022717622,8554535.871735727,8413727.496356143,0.1183490790039863,0.3821656050955414,2087.4677835051543,765.4608266873129,0.167728237791932,4519.556122448979,0
570,3750.615711252654,2218.277725360482,0.5914436176742203,7229.649999999998,2048.4012738853503,2988.5411766798807,0.1231422505307855,0.0927943633819191,-0.0679577683759681,-0.1147541081976046,-0.1075464774200292,380.0500683651805,9082281.91376418,9032468.629129104,0.1075464774200292,0.3821656050955414,2823.829982817869,608.7565833587319,0.173036093418259,4535.404364569961,0
572,5674.8089171974525,3065.208982063843,0.540143117812234,9994.6,3004.6220806794054,4450.319049069998,0.1486199575371549,-0.0525850129724152,-0.0538913425349598,-0.08360732510398,-0.0337113027755771,527.0686992569002,19477006.107404117,19271412.32215643,0.0337113027755771,0.3821656050955414,3681.482703321879,940.4387381895768,0.1762208067940552,6888.75,0
574,7339.612526539278,3885.24068566128,0.5293522881600765,12703.699999999992,3890.941613588111,5810.904798946846,0.1422505307855626,-0.1170679306434522,-0.0180589221499267,-0.0690497992987481,-0.0013971538449984,643.6172118895967,32004969.246110316,31398989.9187944,0.0013971538449984,0.3821656050955414,4422.789318442153,983.9786613108172,0.1751592356687898,8898.217503217504,0
576,5811.352441613588,3178.5639190775146,0.5469576919427025,10539.5,2989.015923566879,4528.782999780237,0.1804670912951167,-0.0141092556639697,0.0053960877678214,-0.0167277612229785,-0.0198700919563926,552.1364079617834,21114771.014613826,21157764.133407228,0.0198700919563926,0.3821656050955414,3847.1254868270335,847.6139720528872,0.167728237791932,6982.517857142857,4
577,4122.589171974522,2143.921529329114,0.5200424877122151,7101.999999999998,2093.996815286624,3074.8190542936627,0.1210191082802547,-0.0288517138604066,-0.0397630581816551,-0.1637720246880374,-0.0245775297192499,340.1454544585987,10318380.075842977,10121328.845383326,0.0245775297192499,0.3821656050955414,2495.899398625429,697.4094556495338,0.167728237791932,4953.417091836735,0
578,7809.041401273886,2811.060311672654,0.3599750810456852,9838.499999999996,2533.005307855626,3856.6082162575694,0.1592356687898089,0.0607074094714119,0.1627571164620202,0.1224354789597617,0.1615151086256257,421.3726848195329,30908199.865223937,31334741.446585502,0.1615151086256257,0.3821656050955414,2643.072050400916,1638.1995469770363,0.0435244161358811,8164.39178690344,5
579,6859.126326963907,3711.213875158656,0.5410621845567187,12159.94999999999,3622.160297239915,5494.19794667591,0.1921443736730361,-0.0942752238813861,-0.0222376438502013,-0.051422212803899,-0.0167693214812729,645.32106985138,28589800.53858607,28251090.025300268,0.0167693214812729,0.3821656050955414,4396.015836197022,1090.3307223407492,0.173036093418259,8294.347881899872,4
580,8487.226114649682,4357.550590237581,0.5134245901853197,14222.899999999998,4088.765392781316,6288.529138864192,0.1305732484076433,-0.039933917906899,-0.018588358002579,-0.0786426456075457,-0.0696787222524181,639.4329996815286,41664596.35071989,40831220.729165904,0.0696787222524181,0.3821656050955414,4083.3155211912936,1517.3681534494808,0.167728237791932,10197.66198979592,0
581,4410.792993630574,2750.1035804343264,0.6234941389863755,8865.65,2371.372611464968,3465.6045054388856,0.1167728237791932,0.20679720352491,-0.1630332795138315,-0.170436063251222,-0.1353379172432456,525.2190875796178,12915668.382009258,12691825.092960404,0.1353379172432456,0.3821656050955414,4116.230326460482,1062.2402020202017,0.173036093418259,5333.718870346598,0
582,5830.202760084926,3203.613922755208,0.5494858504988009,10556.249999999998,2996.395966029724,4400.716842751106,0.1252653927813163,0.0580362498884874,-0.0541119842981073,-0.133566194517658,-0.062665487408529,542.63908492569,20706814.91728207,20180307.23755357,0.062665487408529,0.3821656050955414,4114.510538373424,127.39594070159184,0.1698513800424628,7023.083120204604,0
583,3570.3694267515925,1999.142145840766,0.5599258525747873,6665.95,1975.991507430998,2792.647892065826,0.1188959660297239,0.0252649945755828,-0.0853494075243177,-0.1912539300876139,-0.0576864185351414,339.58545891719746,7850257.817438079,7680452.588919536,0.0576864185351414,0.3821656050955414,2582.08802978236,1065.1973052787012,0.1719745222929936,4311.907692307693,0
584,3925.64118895966,2055.969247838412,0.5237282645945386,6684.549999999998,1988.8906581740976,2978.8312513519822,0.1528662420382165,-0.0486257782536549,-0.0105404019138768,-0.0982205476087984,-0.0043241825968605,341.3454157112526,9113918.009137936,8902641.077841535,0.0043241825968605,0.3821656050955414,2320.9526345933564,-27.11336012783886,0.1709129511677282,4734.89628681178,0
585,4723.2728237791935,2573.101586732924,0.5447708997951463,8330.55,2400.587048832272,3533.984155061104,0.1231422505307855,0.0572419038196539,-0.0175727122939493,-0.1133955187436331,-0.0377565410551614,412.9038406581741,14029983.058460424,14120151.806661729,0.0377565410551614,0.3821656050955414,2946.217325315006,848.7558013446105,0.167728237791932,5675.156887755102,0
586,12465.393842887474,6602.508414322149,0.5296670524020188,20700.099999999988,6652.591295116773,9970.637532864132,0.2282377919320594,-0.1385290204278055,0.0237903600859765,-0.0245763291588562,0.0158564810832048,1013.1270488322716,92689880.55958147,89701956.20202324,0.0158564810832048,0.3821656050955414,5807.413888888888,1554.4797775068582,0.1762208067940552,15131.960051546392,1
588,5122.3089171974525,2647.748826483677,0.5169053387384187,8616.3,2602.433121019108,3744.246161546673,0.1242038216560509,0.0013425737184726,-0.044911520736861,-0.1754705544746528,-0.027752888574179,419.599178343949,15516880.370081073,15250485.505507406,0.027752888574179,0.3821656050955414,2976.69567583047,989.2061736427386,0.167728237791932,6154.610969387755,0
589,3754.962845010616,2652.7784475358085,0.7064726220538239,8159.449999999998,2005.214437367304,3121.096860731246,0.1252653927813163,0.3074120235372288,0.0864670777702571,0.061112107454119,0.0839861266086374,414.3112970731292,9934820.782499196,9334939.395777613,0.0839861266086374,0.3821656050955414,3165.966036655212,222.5056621263584,0.1963906581740976,4672.622192866578,2
590,4111.146496815287,2188.3271197861973,0.5322912041565779,6981.7,2325.619957537155,3401.4872967517617,0.2356687898089172,-0.2073886992801183,0.0258395337963861,-0.0332040596208705,0.0447053689775438,338.5506567515924,10064311.682198104,9801330.024666974,0.0447053689775438,0.3821656050955414,1915.8282932416955,321.7888756814364,0.1751592356687898,4984.169884169884,2
591,4702.174097664543,2466.7499722419725,0.5245977542478808,7980.399999999996,2524.71762208068,3523.332962536236,0.1252653927813163,-0.0197505263585174,-0.0533694936764358,-0.1940503400561869,-0.0337767433380716,392.8849124203822,13255108.047092523,13057894.963444453,0.0337767433380716,0.3821656050955414,2831.041466208477,780.8596958642456,0.1751592356687898,5700.705276705276,0
592,3678.75796178344,2047.3008401009597,0.5565195810142185,6467.799999999999,2001.599787685775,2705.9201991891427,0.1210191082802547,0.1277812490724138,-0.2036672386523745,-0.1881382978416045,-0.1845399299508333,361.9570943736731,8347562.616094139,8213660.733825506,0.1845399299508333,0.3821656050955414,2607.7427262313863,780.6322310271257,0.173036093418259,4448.510911424904,3
593,7913.203821656051,4148.602896704427,0.5242633691333324,13366.049999999996,4160.223991507431,5884.71302067284,0.1295116772823779,-0.0045169642600301,-0.1224731457700408,-0.0984717105567012,-0.1164970421995581,660.7186503184713,36698084.75398991,36097844.95568824,0.1164970421995581,0.3821656050955414,4484.196162657504,1791.769488421407,0.167728237791932,9507.956632653062,0
594,3458.8099787685774,1869.9331570072304,0.5406290510160793,5939.849999999999,1757.916135881104,2493.343930802073,0.1093418259023354,0.1120936660360059,-0.1766193414704813,-0.2181118241640047,-0.1219594988476567,320.2518457643312,7477875.794274463,7330993.319068434,0.1219594988476567,0.3821656050955414,2379.6083906071017,814.2342882055368,0.167728237791932,4155.866071428572,0
595,12499.980891719746,6401.055703781026,0.5120852390669762,21058.7,6264.906581740976,9668.97040229226,0.1783439490445859,-0.1392868143453145,-0.0157197601981372,-0.0644807440876563,-0.0075092319371265,1013.3952382165606,92729856.04969142,90841661.07698824,0.0075092319371265,0.3821656050955414,6552.892611683848,2121.3484669678364,0.167728237791932,15019.109693877552,1
596,3750.065817409767,1893.3992877430949,0.5048976149826618,6139.849999999999,1821.596602972399,2789.225271399292,0.1443736730360934,-0.0840113496955241,-0.0283999103697497,-0.0841833701025957,-0.0024334791840638,293.2242234607218,8420193.901429467,8201324.734696038,0.0024334791840638,0.3821656050955414,2005.5684707903783,762.6705202312141,0.167728237791932,4505.818877551021,0
597,4201.162420382166,2163.4950406246166,0.5149753386380228,6915.899999999999,2114.069002123142,3175.626566624799,0.138004246284501,-0.076117665679192,-0.0288664064845939,-0.1147621093109012,0.0036775515017047,338.164912208068,10567363.563900128,10290682.036924308,0.0036775515017047,0.3821656050955414,2250.9426689576176,808.7453535353538,0.173036093418259,5080.224646983312,2
599,8131.067940552017,4130.158163114321,0.5079478111365993,13346.549999999996,4431.955414012738,6583.926039703683,0.2462845010615711,-0.2684561557517447,0.0071169555830475,-0.0459358115975982,0.0453126772098533,647.5015973460721,40031452.2336769,39267397.13811045,0.0453126772098533,0.3821656050955414,3560.507961053838,977.0867954027837,0.167728237791932,9769.727040816326,4
600,5823.087048832272,3076.119455797484,0.5282626602475552,10104.15,3017.1942675159235,4448.718037881729,0.1772823779193205,-0.0468291059293933,-0.0113444032487494,-0.0885993648255627,0.0070585890116364,512.3281580679405,20175060.00451936,19836710.95905184,0.0070585890116364,0.3821656050955414,3459.146391752577,1058.6228583821294,0.167728237791932,6996.617346938776,4
601,4042.437367303609,2120.476537433816,0.5245539619389734,6781.999999999998,2178.026539278132,3178.575204406078,0.1985138004246284,-0.1220116328579934,0.0149478483484412,-0.094189521880393,0.03445604178963,349.84857420382167,9805077.990224332,9577015.383561682,0.03445604178963,0.3821656050955414,2279.0382016036656,45.57344161818537,0.1709129511677282,4875.769526248399,2
