shop_id,core_cluster,final_cluster,is_outlier_core,is_outlier_final,assign_confidence,nearest_cluster,nearest_dist,cluster_prob_core,outlier_score
1048,-1,13,True,False,0.2455763543973194,13,0.48304426670074463,0.0,0.07865377454000201
1050,13,13,False,False,1.0,-1,,1.0,0.0
1051,-1,13,True,False,0.08795644227165533,13,0.583965539932251,0.0,0.028778277603109727
1052,1,1,False,False,1.0,-1,,1.0,0.08257215891610252
1053,3,3,False,False,1.0,-1,,1.0,0.0
1054,-1,7,True,False,0.5249344163586491,7,0.2801879048347473,0.0,0.1041795047683652
1055,-1,14,True,False,0.23391557327442947,14,0.5469388365745544,0.0,0.0873483599186809
1057,-1,18,True,False,0.0,18,0.5120752453804016,0.0,0.046377358702132006
1058,1,1,False,False,1.0,-1,,1.0,0.0
1059,12,12,False,False,0.791500275126632,-1,,0.791500275126632,0.20849972487336796
1060,1,1,False,False,1.0,-1,,1.0,0.058803805803466794
1061,8,8,False,False,1.0,-1,,1.0,0.0
1062,15,15,False,False,1.0,-1,,1.0,0.0
1063,17,17,False,False,1.0,-1,,1.0,0.0
1064,1,1,False,False,1.0,-1,,1.0,0.013812948212067216
1066,1,1,False,False,1.0,-1,,1.0,0.0
1068,-1,15,True,False,0.0,15,0.5627018809318542,0.0,0.03482814118320433
1069,4,4,False,False,1.0,-1,,1.0,0.0
1070,12,12,False,False,0.8879784756572834,-1,,0.8879784756572834,0.11202152434271664
1071,19,19,False,False,0.976762703560352,-1,,0.976762703560352,0.023237296439648027
1072,1,1,False,False,0.9351868469995367,-1,,0.9351868469995367,0.06481315300046328
1073,-1,17,True,False,0.0,17,0.35979291796684265,0.0,0.012077305611460209
1074,-1,15,True,False,0.0,15,0.5070857405662537,0.0,0.19874527787896484
1075,14,14,False,False,1.0,-1,,1.0,0.0
1076,1,1,False,False,1.0,-1,,1.0,0.05747509209324794
1077,1,1,False,False,1.0,-1,,1.0,0.0068329588333986375
1078,16,16,False,False,0.8091683029530082,-1,,0.8091683029530082,0.1908316970469918
1079,15,15,False,False,1.0,-1,,1.0,0.0
1081,1,1,False,False,1.0,-1,,1.0,0.05859759976812717
1082,4,4,False,False,1.0,-1,,1.0,0.0
1083,8,8,False,False,1.0,-1,,1.0,0.1414129842529335
1084,9,9,False,False,1.0,-1,,1.0,0.0
1085,7,7,False,False,1.0,-1,,1.0,0.0
1086,15,15,False,False,1.0,-1,,1.0,0.0
1087,14,14,False,False,1.0,-1,,1.0,0.0
1088,1,1,False,False,1.0,-1,,1.0,0.0
1089,1,1,False,False,1.0,-1,,1.0,0.002168629658128552
1090,4,4,False,False,1.0,-1,,1.0,0.0
1091,10,10,False,False,1.0,-1,,1.0,0.0
1093,-1,12,True,False,0.6253439305957631,12,0.35109004378318787,0.0,0.056424893456161286
1095,4,4,False,False,0.8948574284629321,-1,,0.8948574284629321,0.10514257153706788
1096,1,1,False,False,1.0,-1,,1.0,0.012163735334501224
1097,0,0,False,False,1.0,-1,,1.0,0.0
1098,4,4,False,False,1.0,-1,,1.0,0.06802478148198988
1099,2,2,False,False,1.0,-1,,1.0,0.0
1100,1,1,False,False,1.0,-1,,1.0,0.0
1101,10,10,False,False,1.0,-1,,1.0,0.0
1103,8,8,False,False,1.0,-1,,1.0,0.0
1105,1,1,False,False,1.0,-1,,1.0,0.013845406096928877
1106,-1,19,True,False,0.16982999588078895,19,0.37184667587280273,0.0,0.05599071938324062
1108,4,4,False,False,1.0,-1,,1.0,0.0787335976825521
1110,3,3,False,False,1.0,-1,,1.0,0.0
1111,1,1,False,False,1.0,-1,,1.0,0.0
1112,1,1,False,False,1.0,-1,,1.0,0.0
1113,19,19,False,False,0.9759157894678046,-1,,0.9759157894678046,0.024084210532195435
1114,8,8,False,False,0.8604191041888399,-1,,0.8604191041888399,0.13958089581116004
1115,-1,11,True,False,0.5408415116266879,11,0.3184840679168701,0.0,0.03482814118320433
